name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-02-01T00:00:00,6.8,5.1,2,71.38,0,0,,,,14.8,8.5,237,1026.8,91.4,25.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T01:00:00,6.7,5,2,72.01,0,0,,,,18.1,8.6,257,1026.8,92.8,20.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T02:00:00,7.1,5.8,2.4,72.12,0,0,,,,18.4,7.4,256,1027.1,96.1,33.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-01T03:00:00,6.6,5.1,3.8,82.31,0,0,,,,11.2,7.6,250,1027.1,96.1,20,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-01T04:00:00,6.3,6.3,4.5,88.63,0,0,,,,17.4,4.4,257,1027.1,96.1,4.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-01T05:00:00,6.3,6.3,4.8,90.61,0,0,,,,7.6,4.2,265,1027.9,92,3.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-01T06:00:00,6.5,6.5,5.3,92.31,0,0,,,,11.2,4.4,259,1028.1,99.2,4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-01T07:00:00,6.7,6.7,5.6,92.81,0,0,,,,11.3,4.5,264,1028.1,99.3,5.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T08:00:00,7.4,7.4,6.1,91.39,0,0,,,,11.2,4.8,310,1028.7,97.3,4.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T09:00:00,7.8,7.8,6.3,90.58,0,0,,,,14.1,4.6,296,1029.1,99.3,4.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T10:00:00,8.1,6.8,6.6,90.5,0,0,,,,14.1,7.9,301,1029.1,98.6,4.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T11:00:00,8.8,8.8,7.4,90.43,0,0,,,,16,4.6,286,1029.1,98.6,4.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T12:00:00,9.7,8.2,7.5,86.1,0,0,,,,18.4,10.2,317,1029.4,91.2,4.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T13:00:00,10.2,10.2,7.8,84.72,0,0,,,,14.8,7.7,347,1029.7,98.5,6.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T14:00:00,10.6,10.6,7.8,82.78,0,0,,,,20.5,4.3,358,1029.1,97.8,6.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T15:00:00,11.2,11.2,7.7,79.39,0,0,,,,14.8,4.3,325,1029.4,99.2,6.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T16:00:00,11.2,11.2,8,80.43,0,0,,,,11.4,4.1,332,1029.8,99.2,6.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T17:00:00,11.2,11.2,8,80.45,0,0,,,,12.1,7,330,1029.4,99.2,6.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T18:00:00,10.9,10.9,8,81.86,0,0,,,,11.2,3.9,335,1030.1,96.9,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T19:00:00,11,11,8.2,82.49,0,0,,,,10.5,4.3,335,1030.1,96.9,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T20:00:00,11,11,8.1,82.28,0,0,,,,11.2,7.3,335,1030.4,97.3,7.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T21:00:00,10.8,10.8,8.2,83.73,0,0,,,,14.8,7.6,339,1030.9,97.3,6.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T22:00:00,10.8,10.8,8.2,83.85,0,0,,,,13.8,7.3,358,1031.2,94.5,6.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-01T23:00:00,10.7,10.7,8.2,84.3,0,0,,,,11.2,6.8,7,1031.2,97.3,6.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T00:00:00,10.5,10.5,8.2,85.42,0,0,,,,7.6,6.9,15,1030.9,97.3,5.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T01:00:00,10.3,10.3,8.1,86.35,0,0,,,,10.2,6.9,30,1031.2,97.3,5.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T02:00:00,10.2,10.2,8.1,86.98,0,0,,,,7.6,7,1,1031.2,95.9,5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T03:00:00,10.1,10.1,8.3,88.88,0,0,,,,3.6,6.3,42,1031.2,94.5,3.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T04:00:00,9.9,9.9,8.3,89.71,0,0,,,,9.9,0.7,11,1031.2,97.3,3.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T05:00:00,9.8,9.8,8.1,89.14,0,0,,,,3.6,3.3,20,1031.2,97.3,2.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T06:00:00,9.8,9.8,8.3,90.22,0,0,,,,7.6,3.3,19,1030.9,99.3,4.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T07:00:00,9.7,9.7,8.3,90.63,0,0,,,,7,1.1,4,1030.9,99.3,4.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T08:00:00,9.8,9.8,8.5,91.13,0,0,,,,3.9,3.7,2,1031.2,100,4.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T09:00:00,10,10,8.5,90.28,0,0,,,,7.9,3.3,226,1031.2,100,3.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T10:00:00,10,10,8.6,90.76,0,0,,,,7.6,3.8,115,1031.8,100,3.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T11:00:00,10.1,10.1,8.6,90.6,0,0,,,,7.9,1.7,344,1031.8,100,3.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T12:00:00,10.4,10.4,8.6,89.08,0,0,,,,11.5,7.6,356,1031.8,100,2.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T13:00:00,10.4,10.4,8.6,88.63,0,0,,,,14.8,7.6,348,1031.8,99.3,3.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T14:00:00,10.4,10.4,8.6,88.35,0.016,100,rain,,,18.4,7.9,358,1031.6,100,3.5,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T15:00:00,10.4,10.4,8.4,87.43,0.007,100,rain,,,18.7,10.9,360,1031.6,100,3.6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T16:00:00,10.3,10.3,7.9,84.64,0,0,,,,21.2,8.2,14,1031.5,100,4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T17:00:00,10.4,10.4,7.8,84.02,0,0,,,,22,10.5,9,1031.4,100,4.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T18:00:00,10.1,10.1,7.7,84.98,0,0,,,,18.4,11.3,9,1031.8,100,5.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T19:00:00,9.9,8.1,7.6,85.69,0,0,,,,27.2,13.3,10,1032.9,100,6.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T20:00:00,9.3,7.2,7.2,86.77,0,0,,,,31.7,14.5,10,1032.9,98.6,4.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T21:00:00,9.2,7.3,7.2,87.34,0,0,,,,25.9,12,11,1033.6,97.2,5.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T22:00:00,9.2,7.1,6.7,84.46,0,0,,,,27.6,13.5,19,1033.6,97.3,9.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-02T23:00:00,9.2,7.4,6.7,84.89,0,0,,,,25.9,11.4,26,1033.9,97.3,8.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T00:00:00,9,7.1,7.2,88.28,0,0,,,,22.3,11.8,20,1034.2,94.5,5.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T01:00:00,9,6.6,6.6,84.99,0,0,,,,29.7,16,22,1034.2,97.3,5.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T02:00:00,8.9,6.8,5.7,80.66,0,0,,,,31.7,12.8,30,1034.3,94.5,7.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T03:00:00,8.2,5.2,5.2,81.33,0,0,,,,38.9,19.4,23,1034.9,97.3,8.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T04:00:00,7.4,4.2,4,79,0,0,,,,38.4,19.5,29,1035.2,83.2,7.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T05:00:00,6.1,2.7,3.2,81.78,0,0,,,,31.7,18.5,30,1035.2,38.9,9.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T06:00:00,5.4,1.8,2.7,82.74,0,0,,,,31.7,18.1,37,1035.2,13,8.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T07:00:00,4.9,1.4,1.7,80.2,0,0,,,,33.8,16.2,38,1035.2,0.8,9.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T08:00:00,4.5,0.3,1.2,79.13,0,0,,,,35.3,21.5,40,1035.2,1.9,11.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T09:00:00,4.6,0.7,1,77.38,0,0,,,,,19.1,40,1036.2,3,13.1,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T10:00:00,5.5,1.2,1.1,73.04,0,0,,,,41.3,25.7,49,1036.2,2.6,13.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T11:00:00,6.5,2.9,0.9,67.67,0,0,,,,46.4,20.6,50,1036.2,3.3,13.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T12:00:00,7.6,4.3,0.9,62.33,0,0,,,,46.4,21,50,1035.9,1.1,17.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T13:00:00,8.4,5.3,0.8,58.77,0,0,,,,38.9,20.7,50,1035.2,1.1,11.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T14:00:00,9.7,7,0.7,53.35,0,0,,,,38.9,20.5,49,1034.2,13.4,24,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T15:00:00,10,10,0.3,50.84,0,0,,,,42.5,23.3,42,1033.9,1.2,11.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T16:00:00,10,7.3,0.8,52.74,0,0,,,,42,20.9,50,1033.5,4.3,13.6,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T17:00:00,9.5,6.5,0.5,53.45,0,0,,,,42.5,22.4,41,1033.5,1.1,15.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T18:00:00,8.3,5.4,1.5,62.12,0,0,,,,42.5,19,39,1033.5,19.2,22.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T19:00:00,7.5,4.4,1.8,66.97,0,0,,,,34.7,18.9,39,1033.5,12,22.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T20:00:00,7,4.2,2.3,71.6,0,0,,,,25.9,15.6,38,1033.5,0,27.2,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T21:00:00,6.5,3.6,2.4,75.05,0,0,,,,29.5,15.3,30,1033.5,0,19,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T22:00:00,5.9,3.2,2.6,79.11,0,0,,,,26.2,12.9,30,1033.2,0,18,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-03T23:00:00,5.9,2.9,1.9,75.64,0,0,,,,25.9,15,39,1033.2,0,19,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T00:00:00,5.5,2.8,1.9,77.72,0,0,,,,25.9,12,37,1032.9,0,18,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T01:00:00,5.1,2.5,1.7,78.38,0,0,,,,27.8,11.7,29,1032.6,0,17.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T02:00:00,4.6,1.7,1.7,81.44,0,0,,,,22.3,12.1,27,1032.2,0,21,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T03:00:00,4.1,1.3,1.6,83.81,0,0,,,,22.3,11.7,26,1031.8,0,19.2,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T04:00:00,4.1,1.2,1.6,83.98,0,0,,,,25.1,12.3,27,1031.4,0,15.2,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T05:00:00,3.6,0.6,1.4,85.39,0,0,,,,,12.1,20,1031,0,12.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T06:00:00,3.4,0.3,1.3,86.19,0,0,,,,22.3,12.4,20,1030.4,0,8.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T07:00:00,3.5,-0.1,1.3,85.43,0,0,,,,25.9,14.9,37,1030.1,0,9.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T08:00:00,3.7,0.2,1.3,83.96,0,0,,,,29.5,15.2,47,1029.7,0,9.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T09:00:00,3.8,0.2,1.2,83.15,0,0,,,,25.9,15.6,40,1029.7,1.9,9.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T10:00:00,4.8,1.8,1.6,80.09,0,0,,,,29.5,13.2,47,1029.4,4.5,10.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T11:00:00,5.6,2.8,1.4,74.4,0,0,,,,31.7,13.5,58,1029,5,10.4,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T12:00:00,7,4,1.6,68.73,0,0,,,,31.7,16.4,67,1028.4,46.3,10.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T13:00:00,7.7,4.9,2.1,67.54,0,0,,,,30.6,16.7,60,1027.4,46.9,12.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T14:00:00,9.3,7.2,2.3,61.9,0,0,,,,35.3,13.8,62,1025.5,47.9,11.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T15:00:00,10.3,10.3,2.2,57.05,0,0,,,,42.5,10.6,80,1025.1,58.8,11.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T16:00:00,10.6,10.6,1.9,54.76,0,0,,,,27.9,13.5,89,1024.3,57.7,12.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T17:00:00,10.4,10.4,1.7,54.86,0,0,,,,29.5,15.1,116,1024,75.7,13.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T18:00:00,9.4,7.8,1.5,57.75,0,0,,,,22.3,10.8,124,1023.6,61,21.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T19:00:00,8,7,2,65.62,0,0,,,,13.8,7,130,1023,17.5,20.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T20:00:00,7.2,7.2,2.4,71.48,0,0,,,,7.6,3.6,133,1023,0,18.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T21:00:00,6.3,6.3,2.2,75.16,0,0,,,,3.6,4.1,170,1023,0,21.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T22:00:00,5.4,4,2.1,78.8,0,0,,,,10.5,6.9,176,1023,0,26.9,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-04T23:00:00,5,3.4,1.5,78.1,0,0,,,,14.8,7.4,190,1022.3,5.8,18.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T00:00:00,4.4,2.5,1.1,79.21,0,0,,,,18.4,7.7,201,1022,3.1,18.8,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T01:00:00,5.1,2.8,1.5,77.73,0,0,,,,20,10.2,215,1021.7,80.5,17.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T02:00:00,6.4,5,1.6,71.68,0,0,,,,11.2,7,205,1021,97.3,17.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T03:00:00,5.9,3.7,1.8,74.61,0,0,,,,14.8,10.5,189,1020.3,100,13.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T04:00:00,6,4.3,2.1,75.82,0,0,,,,21.7,8.3,227,1019.9,100,13.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T05:00:00,6,4.2,2.3,77.05,0,0,,,,,8.3,194,1019.3,100,12.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T06:00:00,5.5,3,2.7,82.1,0,0,,,,25.6,11.5,190,1019,100,6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T07:00:00,5.5,3.7,3.5,86.46,0,0,,,,21.3,8.2,209,1018,100,6.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T08:00:00,5.7,4,3.7,86.99,0,0,,,,22,8.1,212,1018,100,5.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T09:00:00,5.8,3.5,3.7,86.19,0,0,,,,18.7,10.7,215,1018,100,6.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T10:00:00,5.9,4.2,3.7,85.85,0,0,,,,18.1,8.1,246,1018,100,5.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T11:00:00,5.9,3.7,4,87.05,0,0,,,,22,10.6,240,1018,100,5.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T12:00:00,5.7,3.3,3.9,88.05,0,0,,,,22.6,11.4,260,1017.5,99.2,6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T13:00:00,5.8,3.9,2.5,79.38,0,0,,,,25,8.9,259,1016.6,100,6.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T14:00:00,6.2,3.7,2.5,76.78,0,0,,,,27,12.1,275,1015.9,99.3,7.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T15:00:00,6.5,4.1,2,73.35,0,0,,,,28.9,11.8,278,1014.9,100,7.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T16:00:00,6.2,4.3,1.9,73.75,0,0,,,,22,9,256,1014.9,100,7.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T17:00:00,6.2,4.4,2,74.69,0,0,,,,22.6,8.5,286,1014.9,100,7.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T18:00:00,6,4.2,2,75.72,0,0,,,,22.3,8.5,277,1014.2,100,10.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T19:00:00,6.1,4.4,2.2,76.3,0,0,,,,17.4,7.9,281,1014.6,95.8,10.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T20:00:00,5.9,4.2,2.5,78.34,0,0,,,,14.8,8.3,290,1014.3,100,8.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T21:00:00,5.9,5.9,2.6,79.45,0,0,,,,14.8,4.3,323,1013.9,97.2,7.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T22:00:00,5.8,4.3,2.6,80.31,0,0,,,,11,7.1,316,1013.6,97.2,7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-05T23:00:00,5.7,5.7,2.7,80.9,0,0,,,,7.6,3.9,289,1013.3,95.8,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T00:00:00,5.6,4.3,2.7,81.3,0,0,,,,7.6,6.5,327,1012.9,97.2,6.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T01:00:00,5.4,4,2.6,82.6,0,0,,,,9.8,6.4,336,1012.2,97.2,6.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T02:00:00,5.2,5.2,2.6,83.4,0,0,,,,7.6,0.7,254,1011.7,98.6,4.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T03:00:00,5.3,5.3,2.9,84.79,0,0,,,,7.6,3.3,226,1010.8,97.3,4.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T04:00:00,5.1,5.1,2.8,85.3,0,0,,,,12.7,3.3,205,1010.2,93.1,5.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T05:00:00,4.9,4.9,2.7,85.33,0,0,,,,7.6,3.7,264,1009.1,76.4,4.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T06:00:00,4.9,3.4,2.6,85.34,0,0,,,,11.2,6.8,251,1008.7,85,4.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T07:00:00,4.9,3.4,2.5,84.81,0,0,,,,9.8,6.7,261,1008.1,99.3,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T08:00:00,4.8,3.3,2.7,86.3,0,0,,,,10.8,6.8,263,1007.8,99.3,7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T09:00:00,4.9,4.9,2.7,85.45,0,0,,,,14.4,4.2,244,1007.1,99.2,5.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T10:00:00,5.2,3.7,2.9,84.81,0,0,,,,10.7,6.8,269,1007.1,99.3,5.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T11:00:00,5.8,4.2,2.8,81.34,0,0,,,,14.8,7.3,268,1007.1,100,5.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T12:00:00,6.1,4.6,2.4,77.67,0,0,,,,15.1,7.3,254,1006.7,99.3,5.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T13:00:00,6.6,6.6,2.8,76.91,0,0,,,,12,4.3,237,1005.8,99.3,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T14:00:00,6.7,5.2,2.3,73.71,0,0,,,,18.4,7.8,202,1005.1,100,9.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T15:00:00,7,5.5,1.4,67.48,0,0,,,,18.4,7.8,220,1004.1,98.5,8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-06T16:00:00,6.9,4.8,0.7,64.63,0,0,,,,23.9,10.6,218,1003.5,99.3,8.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
